brand_model,year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url,condition_score
جک S5 دنده‌ای,1394,200000,2200000000,12,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,ضربه‌خورده,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C-%D9%85%D8%AF%D9%84-%DB%B9%DB%B4/gaEFvfwt?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEFvfwt_N,60.0
جک S5 اتوماتیک,1402,61000,3460000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D8%AA%D9%88%D9%85%D8%A8%DB%8C%D9%84-%D9%81%D9%88%D9%82-%D8%AC%DA%A9-s5%D9%85%D8%AF%D9%84-%DB%B4%DB%B0%DB%B2-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF-%D9%85%DB%8C%D8%A8%D8%A7%D8%B4%D8%AF/gaF1jGQc?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaF1jGQc_N,90.0
جک S5 اتوماتیک,1397,93000,2650000000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3%DB%B5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B7/gaGZGX2a?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGZGX2a_N,90.0
جک S5 اتوماتیک,1397,125000,2780000000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B7/gaEJjytq?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEJjytq_N,90.0
جک S5 دنده‌ای,1395,250000,2100000000,4,دنده‌ای,,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5%D9%85%D8%AF%D9%84-%DB%B9%DB%B5/gaGdEGDe?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGdEGDe_N,80.0
جک S5 اتوماتیک,1397,78000,3100000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AC%DA%A9-s5/gaHB0C2G?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaHB0C2G_N,90.0
جک S5 دنده‌ای,1395,158000,2335000000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C-%D9%85%D8%AF%D9%84-95-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaFBAx4Z?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFBAx4Z_N,90.0
جک S5 اتوماتیک,1395,153000,2450000000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5/gaE9oHs1?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaE9oHs1_N,90.0
جک S5 دنده‌ای,1395,99000,2290000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-5%D9%85%D8%AF%D9%84%DB%B9%DB%B5%D8%AF%D9%86%D8%AF%D9%87-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaGd1hqU?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGd1hqU_N,90.0
جک S5 اتوماتیک,1398,90000,2850000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B8-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF/gaENutaf?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaENutaf_N,90.0
جک S5 اتوماتیک,1396,128000,2660000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%B3%D8%A7%D9%84%D9%85-%D8%AF%D8%B1-%D8%AD%D8%AF-%D9%85%D8%A7%D8%B3%D8%A7%D9%84/gaG9IULF?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaG9IULF_N,90.0
جک S5 اتوماتیک,1396,116500,2640000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B6-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF/ganobLHv?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_ganobLHv_N,90.0
جک S5 اتوماتیک,1402,17730,3800000000,0,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C-%D8%AC%DA%A9-%D8%B4%D8%A7%D8%B3%DB%8C-%D8%A8%D9%84%D9%86%D8%AF-s5/gaH9E6aS?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaH9E6aS_N,90.0
جک S5 اتوماتیک,1396,1000000,2650000000,0,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D8%AC%DA%A9s5%D8%AA%D9%85%DB%8C%D8%B2/gaGhCtST?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGhCtST_N,90.0
جک S5 اتوماتیک,1402,48000,3530000000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B4%DB%B0%DB%B2-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA/gaF5C5ks?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaF5C5ks_N,90.0
جک S5 دنده‌ای,1394,130000,2050000000,4,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%AF%D9%86%D8%AF%D9%87/gaG5UACR?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaG5UACR_N,70.0
جک S5 اتوماتیک,1400,98000,3120000000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5%D9%85%D8%AF%D9%84%DB%B1%DB%B4%DB%B0%DB%B0%D8%AF%D8%B1%D8%AD%D8%AF%D9%85%D9%88%D8%AA%D9%88%D8%B1%DB%B2%DB%B0%DB%B0%DB%B0/gaGZC_rY?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGZC_rY_N,90.0
جک S5 اتوماتیک,1399,138000,3100000000,12,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B9-%D9%81%D9%88%D9%84-%DA%A9%D8%A7%D9%85%D9%84/gaF9jvUV?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaF9jvUV_N,80.0
جک S5 اتوماتیک,1400,49000,3138000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-1400%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF-2000%D8%AA%D9%88%D8%B1%D8%A8%D9%88/gaE1_t2o?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaE1_t2o_N,90.0
جک S5 دنده‌ای,1395,135000,2400000000,11,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3%DB%B5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B5-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C/gaEpkSmh?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEpkSmh_N,80.0
جک S5 اتوماتیک,1398,130000,2850000000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-98/gaE95MKe?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaE95MKe_N,90.0
جک S5 دنده‌ای,1394,180000,2290000000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D9%85%D8%AF%D9%84s5%D9%85%D8%AF%D9%84-%DB%B9%DB%B4/gaGF22NH?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGF22NH_N,90.0
جک S5 نیوفیس,1402,23000,3450000000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B2-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%A8%D8%A7-%DB%B2%DB%B0%DB%B7-%D8%AF%D9%86%D8%AF%D9%87-%DB%8C%D8%A7-%D8%A7%DA%86-%D8%B3%DB%8C-%DA%A9%D8%B1%D8%A7%D8%B3/gaykDq_m?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaykDq_m_N,90.0
جک S5 اتوماتیک,1396,140000,2700000000,6,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9s5-%D9%85%D8%AF%D9%84%DB%B9%DB%B6-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA/gaGNDofp?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGNDofp_N,90.0
جک S5 اتوماتیک,1396,143000,2470000000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9s5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6/gaxY5D7_?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaxY5D7__N,90.0
جک S5 اتوماتیک,1399,54000,2980000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%86%D9%82%D8%AF-%D9%88-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7-%D8%A8%D8%A7%D9%86%DA%A9%DB%8C/gaEBdKUB?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEBdKUB_N,90.0
جک S5 اتوماتیک,1398,135000,2750000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D9%88%D8%AA%D9%88%D8%B1-%DB%B2%DB%B0%DB%B0%DB%B0-%D8%AA%D9%88%D8%B1%D8%A8%D9%88-%D9%85%D8%AF%D9%84-%DB%B9%DB%B8-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF/gaEZ8YX8?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEZ8YX8_N,90.0
جک S5 اتوماتیک,1396,114000,2950000000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6-%D9%85%D9%88%D8%AA%D9%88%D8%B1-%DB%B2%DB%B0%DB%B0%DB%B0-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1/gaHhEMEE?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaHhEMEE_N,90.0
جک S5 اتوماتیک,1399,90000,3150000000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B9/gaCht_rd?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaCht_rd_N,90.0
جک S5 اتوماتیک,1396,170000,2550000000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-96-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF/gaFRDOY-?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFRDOY-_N,90.0
جک S5 اتوماتیک,1399,85000,3190000000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9s5%DB%B2%DB%B0%DB%B0%DB%B0/gaEFbh-k?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEFbh-k_N,90.0
جک S5 اتوماتیک,1400,130000,3360000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B0-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF/gaGdU_Db?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGdU_Db_N,90.0
جک S5 اتوماتیک,1398,124000,3250000000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B8/gaFlm0HY?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFlm0HY_N,90.0
جک S5 نیوفیس,1400,88000,2850000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%86%DB%8C%D9%88%D9%81%DB%8C%D8%B3-%D9%85%D8%AF%D9%84-1400%D9%86%D9%82%D8%AF-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7-%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C/gaEZv31H?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEZv31H_N,90.0
جک S5 نیوفیس,1402,37000,3845000000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%D9%81%D8%A7%DB%8C%D9%88-%D9%86%DB%8C%D9%88-%D9%81%DB%8C%D8%B3-%DB%B1%DB%B4%DB%B0%DB%B2/gaEt1-XS?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEt1-XS_N,90.0
جک S5 اتوماتیک,1401,55,3260000000,0,,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5-%DB%B1%DB%B4%DB%B0%DB%B1-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF/gae8rA4o?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gae8rA4o_N,90.0
جک S5 اتوماتیک,1395,164000,2445000000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9s5/gaG1DIVS?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaG1DIVS_N,90.0
جک S5 اتوماتیک,1397,230000,2900000,3,اتوماتیک,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%AF%D9%84-97/gaHFHa3s?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaHFHa3s_N,90.0
جک S5 نیوفیس,1402,9000,3720000000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%86%DB%8C%D9%88%D9%81%D8%B3-%D9%85%D8%AF%D9%84-%D8%A2%D8%AE%D8%B1%DB%B1%DB%B4%DB%B0%DB%B2-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF%DB%B9%DB%B0%DB%B0%DB%B0%D8%AA%D8%A7-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%B5%D9%81%D8%B1/gaEJvtq-?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEJvtq-_N,90.0
جک S5 اتوماتیک,1397,145000,2780000000,10,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9s5%D9%85%D8%AF%D9%84-%DB%B9%DB%B7/gaFphQ3x?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFphQ3x_N,80.0
جک S5 نیوفیس,1400,56000,3170000000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%86%DB%8C%D9%88-%D9%81%DB%8C%D8%B3-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B0/gaEtNKg5?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEtNKg5_N,90.0
جک S5 دنده‌ای,1394,157000,2300000000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B4-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF/gaG14Xqm?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaG14Xqm_N,90.0
جک S5 اتوماتیک,1402,50000,3390000000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%B3%D9%81%DB%8C%D8%AF-%DB%B4%DB%B0%DB%B2/gaHVypjJ?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaHVypjJ_N,90.0
جک S5 اتوماتیک,1398,69500,3250000000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B8-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF-%DB%B2%DB%B0%DB%B0%DB%B0%D8%AA%D9%88%D8%B1%D8%A8%D9%88/ga_46Ylu?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_ga_46Ylu_N,90.0
جک S5 اتوماتیک,1399,19000,3250000000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-1399-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF/gaE1cM20?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaE1cM20_N,90.0
جک S5 اتوماتیک,1401,25000,1900000000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%86%DB%8C%D9%88%D9%81%DB%8C%D8%B3-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7-%DB%8C%D8%A7-%D9%88%D8%A7%D9%85-%D8%B1%D9%88%DB%8C-%D8%B3%D9%86%D8%AF-%D8%AE%D9%88%D8%AF%D8%B1%D9%88/gaGlB1Lr?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGlB1Lr_N,90.0
جک S5 دنده‌ای,1395,114000,2600000000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D8%AC%DA%A9-s5/gaFNyMro?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFNyMro_N,90.0
جک S5 اتوماتیک,1396,96000,2485000000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6/gaD5lMop?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaD5lMop_N,90.0
جک S5 دنده‌ای,1396,98000,2400000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1-2000-%D8%AA%D9%88%D8%B1%D8%A8%D9%88/gaGBEPwV?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGBEPwV_N,90.0
جک S5 اتوماتیک,1400,50000,3400000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5/gaEVteq0?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEVteq0_N,90.0
جک S5 اتوماتیک,1396,124600,2710000000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6/ga5cRzhT?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_ga5cRzhT_N,90.0
جک S5 دنده‌ای,1396,43000,3100000000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C/gaF5iSSO?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaF5iSSO_N,90.0
جک S5 نیوفیس,1402,39000,3480000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF-1402-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%A8%D8%A7-%DA%A9%D9%88%DB%8C%DB%8C%DA%A9/ga2sYIlV?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_ga2sYIlV_N,90.0
,,0,,0,,,,,,https://divar.ir/v/jac-s5/gaFlWZ9N?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFlWZ9N_N,70.0
جک S5 دنده‌ای,1394,150,2300000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9s5%D9%85%D8%AF%D9%84-94/gaGVUqY_?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGVUqY__N,90.0
جک S5 دنده‌ای,1395,110000,2550000000,11,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5/gaFFqFc-?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFFqFc-_N,90.0
,,0,,0,,,,,,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%DB%B9%DB%B6/ga-QjY44?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_ga-QjY44_N,70.0
رنو تندر 90 (L90 لوگان) E2,1396,120000,1690000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-e2-90-%D9%85%D8%AF%D9%84-96-120%DA%A9%D8%A7%D8%B1/gaA5QMeJ?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaA5QMeJ_N,90.0
رنو تندر 90 (L90 لوگان) اتوماتیک,1393,200000,1100000000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84%DB%B9%DB%B0-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA/gaE9pVZF?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaE9pVZF_N,90.0
رنو تندر 90 (L90 لوگان) E1,1389,160000,880000000,10,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B8%DB%B9/gaHpWDcW?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHpWDcW_N,80.0
,,0,,0,,,,,,https://divar.ir/v/%D8%B1%D9%86%D9%88-%D8%AA%D9%86%D8%AF%D8%B1-%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B8%DB%B7/gaGJm2lE?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGJm2lE_N,70.0
رنو تندر 90 پلاس اتوماتیک,1397,115000,2200000000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%AA%D9%86%D8%AF%D8%B1-%D9%BE%D9%84%D8%A7%D8%B3/gaG1ViMN?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG1ViMN_N,90.0
