year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url,brand
۱۳۸۷ - ۲۰۰۸,۳۱۵۰۰۰,"۸۲۵,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90/gaHNWj48?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHNWj48_N,renault_tondar-90
۱۳۹۰ - ۲۰۱۱,۳۰۰۰۰۰,"۱,۱۰۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B0e2/gavs5PJz?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gavs5PJz_N,renault_tondar-90
۱۳۸۹ - ۲۰۱۰,۳۳۰۰۰۰,"۱,۲۵۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B1%D9%86%D9%88-%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B9/gaGdDUq3?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGdDUq3_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۳۳۵۰۰۰,"۸۵۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84%DB%B9%DB%B0/gaHpHP3z?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHpHP3z_N,renault_tondar-90
۱۳۹۷ - ۲۰۱۸,۷۸۰۰۰,"۲,۰۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88%DB%8C%DB%8C-%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%DB%8C%DB%8C/gaGtqj7J?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGtqj7J_N,renault_tondar-90
۱۳۹۱ - ۲۰۱۲,۲۰۰۰۰۰,"۱,۱۸۵,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF/gaGl43yd?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGl43yd_N,renault_tondar-90
۱۳۹۴ - ۲۰۱۵,۱۳۵۰۰۰,"۱,۴۹۸,۰۰۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-%DB%B9%DB%B0-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%DB%B1%DB%B3%DB%B9%DB%B4/gaCRnvY-?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaCRnvY-_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۵۲۰۰۰,"۱,۸۵۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A7%D9%84-%D9%86%D9%88%D8%AF/gaG9j_o0?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG9j_o0_N,renault_tondar-90
۱۳۹۵ - ۲۰۱۶,۲۰۷۰۰۰,"۱,۵۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF-%D8%B3%D9%84%D8%A7%D9%85%D8%AA-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1/gaGVIOFY?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGVIOFY_N,renault_tondar-90
۱۳۹۵ - ۲۰۱۶,۱۲۸۰۰۰,"۱,۳۹۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-e2-l90/gaGljtXM?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGljtXM_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۳۴۰۰۰۰,"۹۲۷,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%8490-%D9%85%D8%AF%D9%84-87-%D9%81%D8%B1%D8%A7%D9%86%D8%B3%D9%88%DB%8C-%D9%88%D8%A7%D8%B1%D8%AF%D8%A7%D8%AA%DB%8C/Qa5_KWZy?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_Qa5_KWZy_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۷۲۰۰۰,"۱,۷۰۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%88%DB%8C%DA%98%D9%87-%D8%A7%D9%84-%D9%86%D9%88%D8%AF/gaHZSlAm?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHZSlAm_N,renault_tondar-90
۱۳۹۰ - ۲۰۱۱,۲۷۰۰۰۰,"۹۵۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C-%D9%85%D8%AF%D9%84-90/gaHxF0JD?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHxF0JD_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۲۶۰۰۰۰,"۱,۳۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DB%8C%DA%A9-%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%D8%A7%D9%84-%D9%86%D9%88%D8%AF/gaGVsu1f?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGVsu1f_N,renault_tondar-90
۱۳۸۸ - ۲۰۰۹,۲۴۰۰۰۰,"۸۱۹,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90-%D9%85%D8%AF%D9%84-88/gaGlFCMv?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGlFCMv_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۴۰۰۰۰,"۱,۸۶۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/l90-96%D8%B1%D9%86%D9%88-%D8%AA%D9%86%D8%AF%D8%B1/gaG9Xi3L?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG9Xi3L_N,renault_tondar-90
۱۳۹۳ - ۲۰۱۴,۲۰۰۰۰۰,"۱,۴۹۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%8493-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF/gaGN9ka2?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGN9ka2_N,renault_tondar-90
۱۳۹۵ - ۲۰۱۶,۱۵۵۰۰۰,"۱,۷۲۰,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/l90%D9%85%D8%AF%D9%8495%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF-%D8%AF%D8%B1%D8%AD%D8%AF-%D8%B5%D9%81%D8%B1/gaCh65cc?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaCh65cc_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۲۱۴۰۰۰,"۱,۶۸۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-96/gas4TCOu?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gas4TCOu_N,renault_tondar-90
۱۳۹۱ - ۲۰۱۲,۳۵۰۰۰۰,"۱,۳۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%8490-%D9%85%D8%AF%D9%84-%DB%B9%DB%B1-lp/gaGFn8-d?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGFn8-d_N,renault_tondar-90
۱۳۹۸ - ۲۰۱۹,۱۳۰۰۰۰,"۱,۵۷۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%8490-%D9%85%D8%AF%D9%84-98-%D8%AF%D8%B1-%D8%AD%D8%AF-%D9%86%D9%88/gaC5wEqF?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaC5wEqF_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۲۰۰۰۰۰,"۸۴۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,رنگ‌شده,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-%DB%B9%DB%B0/galgU-Na?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_galgU-Na_N,renault_tondar-90
۱۳۹۵ - ۲۰۱۶,۳۴۰۰۰۰,"۱,۳۶۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%81%D8%B1%D9%88%D8%B4%DB%8C/gaCZbcni?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaCZbcni_N,renault_tondar-90
۱۳۸۹ - ۲۰۱۰,۲۷۵۰۰۰,"۱,۰۵۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/l90-%D9%81%D8%B1%D9%88%D8%B4%DB%8C-%D9%85%D8%AF%D9%84-%DB%B8%DB%B9/gaG9r9v-?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG9r9v-_N,renault_tondar-90
۱۳۹۲ - ۲۰۱۳,۳۲۰۰۰۰,"۹۷۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-92/gaGdzJu0?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGdzJu0_N,renault_tondar-90
۱۳۹۷ - ۲۰۱۸,۱۶۹۰۰۰,"۱,۷۷۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0%D9%85%D8%AF%D9%84-97-e2/gaGtotvn?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGtotvn_N,renault_tondar-90
۱۳۸۹ - ۲۰۱۰,۱۵۰۰۰۰,"۷۶۷,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-89-%D9%81%D9%88%D9%84-e2/gaCtlHEp?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaCtlHEp_N,renault_tondar-90
۱۳۹۳ - ۲۰۱۴,۲۱۹۰۰۰,"۱,۳۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B3/gatUW0H6?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gatUW0H6_N,renault_tondar-90
۱۳۹۳ - ۲۰۱۴,۳۱۵۲۰۰,"۱,۲۹۵,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B3/gaGtFLMr?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGtFLMr_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۲۰۰۰۰,"۱,۸۵۰,۰۰۰,۰۰۰ تومان",۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6-e2-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF/gaG54RVy?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG54RVy_N,renault_tondar-90
۱۳۸۹ - ۲۰۱۰,۲۱۵۰۰۰,"۹۰۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%84%D9%88%DA%AF%D8%A7%D9%86-%DB%B8%DB%B9/gaGxYxc8?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGxYxc8_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۸۸۰۰۰,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/l90-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6-%D8%AF%D8%B1-%D8%AD%D8%AF-%D9%88-%D8%AA%D9%85%DB%8C%D8%B2/gaGBIUwG?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGBIUwG_N,renault_tondar-90
۱۳۸۹ - ۲۰۱۰,۲۹۰۰۰۰,"۱,۰۵۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B8%DB%B9-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF-%D8%AF%D8%B1%D8%B3%D8%AA-%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%DB%8C%DB%8C/gaGh2V1M?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGh2V1M_N,renault_tondar-90
۱۳۹۵ - ۲۰۱۶,۱۷۰۰۰۰,"۱,۶۵۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B1%D9%86%D9%88-%D8%A7%D9%84-90/gaG9TQnn?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG9TQnn_N,renault_tondar-90
۱۳۹۱ - ۲۰۱۲,۲۰۷۰۰۰,"۹۳۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,https://divar.ir/v/l90-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88%DB%8C%DB%8C/gaGNVdz6?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGNVdz6_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۲۵۰۰۰۰,"۷۵۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,,سالم,تصادفی,ضربه‌خورده,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%AF%D9%86%D8%AF%D9%87-%DB%B9%DB%B6-%D8%AA%D8%B5%D8%A7%D8%AF%D9%81%DB%8C/gaGFVGJa?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGFVGJa_N,renault_tondar-90
۱۳۹۳ - ۲۰۱۴,۸۰۰۰۰,"۱,۳۴۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,,تعیین‌نشده,رنگ‌شدگی در ۲ ناحیه,تعیین‌نشده,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B9%DB%B3-%D8%B3%D9%81%DB%8C%D8%AF/ga2ga1eX?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_ga2ga1eX_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۴۰۰۰۰,"۲,۱۵۰,۰۰۰,۰۰۰ تومان",۸ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-90-%D9%BE%D9%84%D8%A7%D8%B3-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9/gaG93gZi?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG93gZi_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۴۵۰۰۰۰,"۹۰۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0%D9%85%D8%AF%D9%84-%DB%B8%DB%B7/gaGNX64Y?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGNX64Y_N,renault_tondar-90
۱۳۹۴ - ۲۰۱۵,۱۵۰۰۰۰,"۱,۴۵۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B9%DB%B4/gaHN36U9?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHN36U9_N,renault_tondar-90
۱۳۹۷ - ۲۰۱۸,۹۹۰۰۰,"۲,۳۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,اتوماتیک,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-%D9%BE%D9%84%D8%A7%D8%B3-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%B4%DA%A9%DB%8C-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B7/gaHBT_i4?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHBT_i4_N,renault_tondar-90
۱۳۸۸ - ۲۰۰۹,۳۱۰۰۰۰,"۱۱۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%DB%8C%DA%A9-%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%D8%A7%D9%84-%DB%B9%DB%B0/gaG9trcN?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG9trcN_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۲۲۰۰۰۰,"۱,۴۰۰,۰۰۰,۰۰۰ تومان",,,,تعیین‌نشده,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-%D8%AA%D9%86%D8%AF%D8%B1-%D9%BE%D9%84%D8%A7%D8%B3/gaGN6emM?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGN6emM_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۳۱۰۰۰,"۱,۸۷۰,۰۰۰,۰۰۰ تومان",۱ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AA%D9%86%D8%AF%D8%B1-%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6/gaGp7yKV?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGp7yKV_N,renault_tondar-90
۱۳۸۶ - ۲۰۰۷,۲۴۰۰۰۰,"۷۲۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B8%DB%B6/gaGh0Flg?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGh0Flg_N,renault_tondar-90
۱۳۹۲ - ۲۰۱۳,۲۳۰۰۰۰,"۱,۱۲۰,۰۰۰,۰۰۰ تومان",۲ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۴ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84%DB%B9%DB%B0%D9%85%D8%AF%D9%84%DB%B9%DB%B2/gaG91c-p?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG91c-p_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۲۷۰۰۰۰,"۸۳۵,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%DB%B8%DB%B7-%D8%AF%D8%B1%D8%AD%D8%AF%D8%B5%D9%81%D8%B1/ga9YMD33?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_ga9YMD33_N,renault_tondar-90
۱۳۹۷ - ۲۰۱۸,۱۴۸۰۰۰,"۱,۸۹۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B9%DB%B7-%D8%B6%D9%85%D8%A7%D9%86%D8%AA-%D8%AF%D9%88%D8%B3%D8%A7%D9%84%D9%87/gaGJoawk?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGJoawk_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۴۰۰,"۸۳۰,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%B1%D9%86%D9%88-%D8%A7%D9%84%DB%B9%DB%B0e0/gaGdIe0m?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGdIe0m_N,renault_tondar-90
۱۳۸۶ - ۲۰۰۷,۱۷۸۰۰۰,"۹۴۸,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%D8%A7%D8%AE%D8%B1-%DB%B8%DB%B6-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88/gaBdUQwg?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaBdUQwg_N,renault_tondar-90
۱۳۸۸ - ۲۰۰۹,۱۳۷۰۰۰,"۱,۱۰۰,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D8%A7%DB%8C-%DB%8C%DA%A9/gaH1kqID?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaH1kqID_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۲۰۰۰۰۰,"۱,۴۵۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6/gaCd40DS?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaCd40DS_N,renault_tondar-90
۱۳۹۲ - ۲۰۱۳,۲۵۰۰۰۰,"۱,۱۸۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-e2-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C/gaGt3ELP?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGt3ELP_N,renault_tondar-90
