brand_model,year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url
کوییک دنده‌ای R,۱۳۹۸ - ۲۰۱۹,۸۱۰۰۰,"۷۷۵,۰۰۰,۰۰۰ تومان",۱ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-r-%D9%85%D8%AF%D9%8498/gaCpzAgE?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaCpzAgE_N
کوییک RS,۱۴۰۱ - ۲۰۲۲,۴۱۰۰۰,"۱,۰۳۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%A7%D8%B1/gaHhRcKH?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHhRcKH_N
کوییک دنده‌ای R,۱۴۰۰ - ۲۰۲۱,۹۷۷۶۱,"۸۵۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%DB%B1%DB%B4%DB%B0%DB%B0-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF-%D9%88-%D9%81%D9%86%DB%8C-%D8%B3%D8%A7%D9%84%D9%85/gaCRHYun?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaCRHYun_N
کوییک GXR تیپ L,۱۴۰۳ - ۲۰۲۴,۳۲۰۰۰,"۱,۰۵۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-gxr-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B3/gaGhsO-e?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGhsO-e_N
کوییک دنده‌ای R,۱۴۰۲ - ۲۰۲۳,۵۱۵۰۰,"۱,۰۴۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AE%D9%88%D8%AF%D8%B1%D9%88/gaHxUgV9?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHxUgV9_N
کوییک GX تیپ L,۱۴۰۴ - ۲۰۲۵,۲۲۰۰,"۱,۱۴۳,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-gxl-%D9%85%D8%AF%D9%84-1404-%D8%AA%D8%AD%D9%88%DB%8C%D9%84-%D8%A7%D8%B1%D8%AF%DB%8C%D8%A8%D9%87%D8%B4%D8%AA-1405/ga-0cJ32?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_ga-0cJ32_N
کوییک دنده‌ای R,۱۴۰۲ - ۲۰۲۳,۲۰۰۰۰,"۹۹۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-r%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B2/gaHd1rtV?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHd1rtV_N
کوییک دنده‌ای R,۱۴۰۰ - ۲۰۲۱,۸۵۰۰۰,"۱,۰۰۰,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%D8%A2%D8%B1/gaHhVz6Y?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHhVz6Y_N
کوییک دنده‌ای S,۱۴۰۰ - ۲۰۲۱,۵۰۰۰۰,"۱,۰۱۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s-%D9%85%D8%AF%D9%84-1400/gaH5D-i4?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH5D-i4_N
کوییک GX تیپ L,۱۴۰۲ - ۲۰۲۳,۰,"۱,۲۵۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-1402-%D8%B5%D9%81%D8%B1-%DA%A9%DB%8C%D9%84%D9%88%D9%85%D8%AA%D8%B1/gaHFVod7?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHFVod7_N
کوییک دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۱۱۲۰۰۰,"۸۱۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,ضربه‌خورده,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%AE%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-1401/gaH1kAL-?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH1kAL-_N
کوییک دنده‌ای S,۱۴۰۱ - ۲۰۲۲,۲۹۰۰۰,"۹۷۵,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9s%D9%85%D8%AF%D9%84%DB%B1%DB%B4%DB%B0%DB%B1-%D8%A8%D8%B1%D8%AC-%DB%B1%DB%B2/gaH91Dp4?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH91Dp4_N
کوییک دنده‌ای ساده,۱۳۹۸ - ۲۰۱۹,۱۵۰۰۰۰,"۷,۸۵۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-%DB%B9%DB%B8/gaxcljVk?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaxcljVk_N
کوییک GXR تیپ L,۱۴۰۰ - ۲۰۲۱,۱۰۰۰۰۰,"۸۸۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9gxr%D8%AA%DB%8C%D9%BEl%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1-%D9%88%D8%B3%D8%A7%D9%84%D9%85/gaHNCp3G?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHNCp3G_N
کوییک دنده‌ای R,۱۴۰۱ - ۲۰۲۲,۴۳۰۰۰,"۱۰,۵۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%AE%D9%88%D8%AF%D8%B1%D9%88/gaG5teed?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaG5teed_N
کوییک RS,۱۴۰۲ - ۲۰۲۳,۷۴۰۰۰,"۱,۱۰۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9%DB%B4%DB%B0%DB%B2-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF-%D8%B3%D8%A7%D9%84%D9%85-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1/gaCZVRpX?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaCZVRpX_N
کوییک GX تیپ L,۱۴۰۵ - ۲۰۲۶,۰,"۱,۲۸۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%B5%D9%81%D8%B1-gx-l%D9%85%D8%AF%D9%841405/gaGF8u6w?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGF8u6w_N
کوییک دنده‌ای ساده,۱۳۹۹ - ۲۰۲۰,۱۸۷۰۰۰,"۵۵۵,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,تعیین‌نشده,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%DB%B9%DB%B9/gaHZU1HN?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHZU1HN_N
کوییک دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۹۶۰۰۰,"۹۴۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-401/gaGl9IsQ?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGl9IsQ_N
کوییک دنده‌ای ساده,۱۴۰۰ - ۲۰۲۱,۳۵۰۰۰,"۸۹۵,۰۰۰,۰۰۰ تومان",,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-%DB%B4%DB%B0%DB%B0/gaH9Vid3?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH9Vid3_N
کوییک GXR تیپ L,۱۴۰۳ - ۲۰۲۴,۳۵۰۰۰,"۱,۰۲۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-gxr/gaHxW4tr?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHxW4tr_N
کوییک دنده‌ای ساده,۱۴۰۰ - ۲۰۲۱,۴۹۰۰۰,"۸۸۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C-%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%DB%B1%DB%B4%DB%B0%DB%B0/gaGBslsE?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGBslsE_N
کوییک دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۲۷۰۰۰,"۹۹۰,۰۰۰,۰۰۰ تومان",۱ ماه,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2/gaHlzd5w?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHlzd5w_N
کوییک دنده‌ای ساده,۱۴۰۲ - ۲۰۲۳,۷۰۰۰۰,"۹,۵۶۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,تعیین‌نشده,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%DB%B1%DB%B4%DB%B0%DB%B2-%D8%AF%D8%B1%DB%8C%DA%86%D9%87-%D8%B3%DB%8C%D9%85%DB%8C/gaGpO0zJ?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGpO0zJ_N
کوییک دنده‌ای S,۱۴۰۱ - ۲۰۲۲,۷۵۰۰۰,"۹۶۵,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-401-s/gaHVTF9b?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHVTF9b_N
کوییک دنده‌ای G,۱۴۰۱ - ۲۰۲۲,۷۶۰۰۰,"۸۱۵,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-1401/gaHRjCFw?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHRjCFw_N
کوییک GX تیپ L,۱۴۰۵ - ۲۰۲۶,۶,"۱,۲۵۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%B3%D9%81%DB%8C%D8%AF-%D8%AC%DB%8C-%D8%A7%DB%8C%DA%A9%D8%B3-%D8%A7%D9%84/gaHtlD4g?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHtlD4g_N
کوییک دنده‌ای ساده,۱۴۰۲ - ۲۰۲۳,۴۷۰۰۰,"۹۷۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C-%D8%B3%D8%A7%D8%AF%D9%871402/gaw8E-Hb?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaw8E-Hb_N
کوییک دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۹۴۰۰۰,"۸۴۰,۰۰۰,۰۰۰ تومان",۱ ماه,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%A8%D8%A7-%DB%B2%DB%B0%DB%B6-sd/gayoJraQ?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gayoJraQ_N
کوییک دنده‌ای S,۱۴۰۱ - ۲۰۲۲,۶۴۰۰۰,"۹۸۰,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%D8%A7%D8%B3-%D8%A8%D8%B3%DB%8C%D8%A7%D8%B1-%D8%AA%D9%85%DB%8C%D8%B2/gaCFIMuk?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaCFIMuk_N
کوییک دنده‌ای R,۱۳۹۸ - ۲۰۱۹,۱۹۰۰۰۰,"۷۳۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-%DB%B9%DB%B8/gaG9EiuZ?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaG9EiuZ_N
کوییک دنده‌ای ساده,۱۴۰۰ - ۲۰۲۱,۳۸۰۰۰,"۹۸۵,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C/gap04atw?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gap04atw_N
کوییک RS,۱۴۰۲ - ۲۰۲۳,۶۳۰۰۰,"۱,۰۰۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DA%A9-rs%D9%85%D8%AF%D9%84-1402%D8%B3%D9%82%D9%81-%D9%85%D8%B4%DA%A9%DB%8C/gaD1vzFZ?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaD1vzFZ_N
کوییک GX تیپ L,۱۴۰۳ - ۲۰۲۴,۷۰۰۰,"۱,۲۰۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-gxl-%D9%85%D8%AF%D9%84-%D8%A8%D9%87%D9%85%D9%86-%DB%B1%DB%B4%DB%B0%DB%B3/gaGhe4A7?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGhe4A7_N
کوییک GXR تیپ L,۱۴۰۴ - ۲۰۲۵,۱۳۰۰۰,"۱,۱۳۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9gxr%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88%DB%8C%DB%8C/gaEB1B6_?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaEB1B6__N
کوییک دنده‌ای R,۱۴۰۱ - ۲۰۲۲,۵۲۰۰۰,"۹۶۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9r-%D9%85%D8%AF%D8%A7%D9%841401/gaGF9OOH?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGF9OOH_N
کوییک GXR تیپ L,۱۴۰۴ - ۲۰۲۵,۰,"۱,۳۰۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%AE%D8%B4%DA%A9-%D8%B5%D9%81%D8%B1-%DA%A9%DB%8C%D9%84%D9%88%D9%85%D8%AA%D8%B1/gaGZc6mW?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGZc6mW_N
کوییک دنده‌ای ساده,۱۴۰۲ - ۲۰۲۳,۶۰۰۰۰,"۹۰۵,۰۰۰,۰۰۰ تومان",,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-%DB%B4%DB%B0%DB%B2/gamY8BOy?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gamY8BOy_N
کوییک دنده‌ای S,۱۴۰۴ - ۲۰۲۵,۱۸۰۰۰,"۱,۲۰۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%A7%D8%B3-s/gaHlGdia?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHlGdia_N
کوییک GXR تیپ L,۱۴۰۲ - ۲۰۲۳,۲۹۰۰۰,"۹۷۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%DB%B1%DB%B4%DB%B0%DB%B2/gaGJ8Fov?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGJ8Fov_N
کوییک دنده‌ای S,۱۴۰۱ - ۲۰۲۲,۱۰۰,"۸۸۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%DB%B1%DB%B4%DB%B0%DB%B1-%D8%B3%D9%81%DB%8C%D8%AF/gaHFHf5-?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHFHf5-_N
کوییک GXR تیپ L,۱۴۰۴ - ۲۰۲۵,۱۹۰۰۰,"۱,۲۰۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9404/gaCNK4g7?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaCNK4g7_N
کوییک دنده‌ای G,۱۴۰۱ - ۲۰۲۲,۵۱۰۰۰,"۱,۰۰۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF/gaGtebMs?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGtebMs_N
کوییک دنده‌ای S,۱۴۰۵ - ۲۰۲۶,۱,"۱,۰۰۰ تومان",,دنده‌ای,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%B5%D9%81%D8%B1-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%A8%D8%A7-%D8%B3%D8%A7%DB%8C%D9%86%D8%A7-%DB%B4%DB%B0%DB%B5/gaGh5ibH?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGh5ibH_N
کوییک دنده‌ای R,۱۴۰۱ - ۲۰۲۲,۵۵۰۰۰,"۱,۰۰۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-r1401/gaHJ2fhk?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHJ2fhk_N
کوییک GX تیپ L,۱۴۰۳ - ۲۰۲۴,۱۸۰۰۰,"۱,۱۲۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-gx/gaB9Pqmh?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaB9Pqmh_N
کوییک GX تیپ L,۱۴۰۵ - ۲۰۲۶,۰,"۱,۳۱۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%DB%B1%DB%B4%DB%B0%DB%B5/gaGVDpQQ?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGVDpQQ_N
کوییک دنده‌ای S,۱۴۰۲ - ۲۰۲۳,۳۲۰۰۰,"۹۷۰,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DA%A9s/gaHRnToY?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHRnToY_N
کوییک GX تیپ L,۱۳۹۹ - ۲۰۲۰,۵۶۰۰۰,"۹۵۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A8%D8%A7%D8%B3%D9%84%D8%A7%D9%85/gaGl8HE3?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGl8HE3_N
کوییک دنده‌ای ساده,۱۳۹۸ - ۲۰۱۹,۱۵۲۰۰۰,"۸۵۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%DB%B9%DB%B8/gaHl2zdd?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHl2zdd_N
کوییک دنده‌ای S,۱۴۰۱ - ۲۰۲۲,۳۳۰۰۰,"۱,۰۲۵,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B1/ga58rIfW?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_ga58rIfW_N
کوییک GX تیپ L,۱۴۰۴ - ۲۰۲۵,۰,"۱,۱۵۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-gx-%D8%B5%D9%81%D8%B1/gauMtqel?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gauMtqel_N
کوییک RS,۱۴۰۱ - ۲۰۲۲,۷۰۰۰۰,"۸۹۹,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9r-%DB%B4%DB%B0%DB%B1/gajc7OJA?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gajc7OJA_N
